FOVId,ge_wellID,well_position,fov_path,microscope,image_date,probe488,probe546,probe647,plate_name,cell_line,cell_age,notes
1312,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 4,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1313,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 5,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1314,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 6,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1315,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 7,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1316,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 8,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1317,110,C3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 9,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1318,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 1,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1319,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 10,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1320,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 11,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1321,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 12,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1322,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 13,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1323,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 14,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1324,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 15,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1325,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 16,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1326,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 17,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1327,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 18,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1328,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 19,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1329,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 2,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1330,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 20,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1331,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 21,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1332,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 22,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1333,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 23,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1334,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 24,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1335,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 25,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1336,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 26,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1337,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 27,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1338,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 28,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1339,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 29,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1340,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 3,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1341,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 30,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1342,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 4,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1343,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 5,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1344,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 6,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1345,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 7,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1346,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 8,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1347,111,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 9,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1348,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 1,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1349,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 10,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1350,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 11,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1351,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 12,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1352,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 13,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1353,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 14,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1354,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 15,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1355,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 16,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1356,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 17,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1357,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 18,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1358,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 19,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1359,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 2,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1361,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 21,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1362,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 22,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1363,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 23,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1364,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 24,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1365,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 25,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1366,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 26,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1367,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 27,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1368,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 28,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1369,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 29,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1370,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 3,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1371,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 30,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1372,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 4,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1373,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 5,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1374,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 6,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1375,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 7,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1377,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 9,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1376,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 8,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
1360,112,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 20,3i,2019-08-16,,ATP2A2-B1,H19-B3,5500000014,AICS-75,32,
