Dataset,napariCell_ObjectNumber,fov_path,Cell age,replate_date,image_date,plate_name,well_position,Type,Cell line,experiment_number,image_name,xml,Channel,Channel description
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C3.tif.xml,True,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C4.tif,False,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C4.tif.xml,True,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C5.tif,False,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 15_C5.tif.xml,True,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C0.tif,False,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C0.tif.xml,True,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C1.tif,False,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C1.tif.xml,True,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C2.tif,False,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C2.tif.xml,True,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C3.tif,False,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C3.tif.xml,True,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C4.tif,False,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C4.tif.xml,True,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C5.tif,False,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 16_C5.tif.xml,True,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C0.tif,False,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C0.tif.xml,True,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C1.tif,False,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C1.tif.xml,True,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C2.tif,False,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C2.tif.xml,True,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C3.tif,False,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C3.tif.xml,True,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C4.tif,False,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C4.tif.xml,True,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C5.tif,False,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 17_C5.tif.xml,True,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C0.tif,False,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C0.tif.xml,True,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C1.tif,False,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C1.tif.xml,True,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C2.tif,False,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C2.tif.xml,True,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C3.tif,False,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C3.tif.xml,True,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C4.tif,False,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C4.tif.xml,True,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C5.tif,False,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 18_C5.tif.xml,True,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C0.tif,False,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C0.tif.xml,True,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C1.tif,False,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C1.tif.xml,True,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C2.tif,False,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C2.tif.xml,True,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C3.tif,False,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C3.tif.xml,True,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C4.tif,False,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C4.tif.xml,True,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C5.tif,False,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 19_C5.tif.xml,True,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C0.tif,False,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C0.tif.xml,True,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C1.tif,False,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C1.tif.xml,True,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C2.tif,False,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C2.tif.xml,True,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C3.tif,False,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C3.tif.xml,True,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C4.tif,False,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C4.tif.xml,True,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C5.tif,False,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 2_C5.tif.xml,True,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C0.tif,False,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C0.tif.xml,True,638,COL2A1-B4
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C1.tif,False,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C1.tif.xml,True,nuc,dapi
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C2.tif,False,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C2.tif.xml,True,bf1,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C3.tif,False,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C3.tif.xml,True,561,HPRT1-B1
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C4.tif,False,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C4.tif.xml,True,bf2,brightfield
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C5.tif,False,488,ACTN2-mEGFP
OldFish,1,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20,18,2019-05-17,2019-08-07,5500000013,B2,FISH,AICS-75,1,20190807_M01_001_Capture 1 - Capture 1 - B2 [144] Montage - 20_C5.tif.xml,True,488,ACTN2-mEGFP
